dataset,query_idx,M,efConstruction,efSearch,k,Rt,baseline_recall,darth_recall,is_failure,difficulty_1nn_dist,query_norm
msmarco_text,980,16,200,200,10,0.9,1.0,1.0,False,0.970703,1.0
msmarco_text,981,16,200,200,10,0.9,0.7,0.7,False,0.987846,1.0
msmarco_text,982,16,200,200,10,0.9,0.3,0.3,False,1.020307,1.0
msmarco_text,983,16,200,200,10,0.9,0.9,0.9,False,0.729942,1.0
msmarco_text,984,16,200,200,10,0.9,0.8,0.8,False,0.72974,1.0
msmarco_text,985,16,200,200,10,0.9,1.0,1.0,False,0.976173,1.0
msmarco_text,986,16,200,200,10,0.9,0.8,0.8,False,1.071924,1.0
msmarco_text,987,16,200,200,10,0.9,0.4,0.4,False,1.057908,1.0
msmarco_text,988,16,200,200,10,0.9,1.0,1.0,False,0.0,1.0
msmarco_text,989,16,200,200,10,0.9,0.7,0.7,False,1.155567,1.0
msmarco_text,990,16,200,200,10,0.9,1.0,1.0,False,1.025893,1.0
msmarco_text,991,16,200,200,10,0.9,0.9,0.9,False,0.982944,1.0
msmarco_text,992,16,200,200,10,0.9,0.4,0.4,False,1.116451,1.0
msmarco_text,993,16,200,200,10,0.9,0.9,0.9,False,0.999422,1.0
msmarco_text,994,16,200,200,10,0.9,0.9,0.9,False,1.049956,1.0
msmarco_text,995,16,200,200,10,0.9,1.0,1.0,False,0.892877,1.0
msmarco_text,996,16,200,200,10,0.9,0.7,0.7,False,0.932738,1.0
msmarco_text,997,16,200,200,10,0.9,0.9,0.9,False,0.880028,1.0
msmarco_text,998,16,200,200,10,0.9,1.0,1.0,False,0.932074,1.0
msmarco_text,999,16,200,200,10,0.9,0.9,0.9,False,0.896867,1.0
msmarco_text,1000,16,200,200,10,0.9,1.0,1.0,False,0.927144,1.0
msmarco_text,1001,16,200,200,10,0.9,1.0,1.0,False,0.688781,1.0
msmarco_text,1002,16,200,200,10,0.9,0.7,0.7,False,1.04355,1.0
msmarco_text,1003,16,200,200,10,0.9,1.0,1.0,False,0.840135,1.0
msmarco_text,1004,16,200,200,10,0.9,0.7,0.7,False,0.97924,1.0
msmarco_text,1005,16,200,200,10,0.9,1.0,1.0,False,0.78674,1.0
msmarco_text,1006,16,200,200,10,0.9,0.2,0.2,False,0.967542,1.0
msmarco_text,1007,16,200,200,10,0.9,0.7,0.7,False,1.126328,1.0
msmarco_text,1008,16,200,200,10,0.9,0.7,0.7,False,1.087059,1.0
msmarco_text,1009,16,200,200,10,0.9,0.3,0.3,False,1.021919,1.0
msmarco_text,1010,16,200,200,10,0.9,0.8,0.8,False,0.914221,1.0
msmarco_text,1011,16,200,200,10,0.9,0.9,0.9,False,0.955025,1.0
msmarco_text,1012,16,200,200,10,0.9,0.9,0.9,False,1.063654,1.0
msmarco_text,1013,16,200,200,10,0.9,0.8,0.8,False,1.054924,1.0
msmarco_text,1014,16,200,200,10,0.9,0.7,0.7,False,1.014115,1.0
msmarco_text,1015,16,200,200,10,0.9,0.7,0.7,False,0.970148,1.0
msmarco_text,1016,16,200,200,10,0.9,0.8,0.8,False,0.992195,1.0
msmarco_text,1017,16,200,200,10,0.9,0.8,0.8,False,1.017078,1.0
msmarco_text,1018,16,200,200,10,0.9,1.0,1.0,False,1.090916,1.0
msmarco_text,1019,16,200,200,10,0.9,0.9,0.9,False,1.061428,1.0
msmarco_text,1020,16,200,200,10,0.9,1.0,1.0,False,1.033538,1.0
msmarco_text,1021,16,200,200,10,0.9,0.9,0.9,False,1.061428,1.0
msmarco_text,1022,16,200,200,10,0.9,0.6,0.6,False,1.08028,1.0
msmarco_text,1023,16,200,200,10,0.9,0.9,0.9,False,0.905718,1.0
msmarco_text,1024,16,200,200,10,0.9,1.0,1.0,False,0.724373,1.0
msmarco_text,1025,16,200,200,10,0.9,1.0,1.0,False,0.855722,1.0
msmarco_text,1026,16,200,200,10,0.9,0.9,0.9,False,1.054665,1.0
msmarco_text,1027,16,200,200,10,0.9,0.9,0.9,False,0.883166,1.0
msmarco_text,1028,16,200,200,10,0.9,1.0,1.0,False,0.903044,1.0
msmarco_text,1029,16,200,200,10,0.9,0.9,0.9,False,1.040719,1.0
msmarco_text,1030,16,200,200,10,0.9,0.4,0.4,False,1.048951,1.0
msmarco_text,1031,16,200,200,10,0.9,0.9,0.9,False,0.949713,1.0
msmarco_text,1032,16,200,200,10,0.9,0.8,0.8,False,1.076643,1.0
msmarco_text,1033,16,200,200,10,0.9,0.9,0.9,False,0.971614,1.0
msmarco_text,1034,16,200,200,10,0.9,1.0,1.0,False,1.029844,1.0
msmarco_text,1035,16,200,200,10,0.9,0.9,0.9,False,0.959067,1.0
msmarco_text,1036,16,200,200,10,0.9,0.8,0.8,False,1.036673,1.0
msmarco_text,1037,16,200,200,10,0.9,1.0,1.0,False,1.044351,1.0
msmarco_text,1038,16,200,200,10,0.9,0.4,0.4,False,1.10463,1.0
msmarco_text,1039,16,200,200,10,0.9,0.7,0.7,False,1.048875,1.0
msmarco_text,1040,16,200,200,10,0.9,0.4,0.4,False,1.080108,1.0
msmarco_text,1041,16,200,200,10,0.9,0.3,0.3,False,1.099184,1.0
msmarco_text,1042,16,200,200,10,0.9,0.9,0.9,False,1.052875,1.0
msmarco_text,1043,16,200,200,10,0.9,0.9,0.9,False,0.983679,1.0
msmarco_text,1044,16,200,200,10,0.9,0.7,0.7,False,1.058217,1.0
msmarco_text,1045,16,200,200,10,0.9,1.0,1.0,False,1.016704,1.0
msmarco_text,1046,16,200,200,10,0.9,0.5,0.5,False,1.106281,1.0
msmarco_text,1047,16,200,200,10,0.9,1.0,1.0,False,0.835958,1.0
msmarco_text,1048,16,200,200,10,0.9,0.9,0.9,False,0.933147,1.0
msmarco_text,1049,16,200,200,10,0.9,0.6,0.6,False,0.93553,1.0
msmarco_text,1050,16,200,200,10,0.9,0.8,0.8,False,0.925965,1.0
msmarco_text,1051,16,200,200,10,0.9,0.9,0.9,False,0.839818,1.0
msmarco_text,1052,16,200,200,10,0.9,1.0,1.0,False,0.87896,1.0
msmarco_text,1053,16,200,200,10,0.9,0.7,0.7,False,0.897376,1.0
msmarco_text,1054,16,200,200,10,0.9,1.0,1.0,False,0.921045,1.0
msmarco_text,1055,16,200,200,10,0.9,0.8,0.8,False,0.937865,1.0
msmarco_text,1056,16,200,200,10,0.9,0.6,0.6,False,0.883443,1.0
msmarco_text,1057,16,200,200,10,0.9,0.7,0.7,False,0.992008,1.0
msmarco_text,1058,16,200,200,10,0.9,1.0,1.0,False,1.044828,1.0
msmarco_text,1059,16,200,200,10,0.9,0.9,0.9,False,0.995835,1.0
msmarco_text,1060,16,200,200,10,0.9,0.9,0.9,False,0.725509,1.0
msmarco_text,1061,16,200,200,10,0.9,1.0,1.0,False,0.958744,1.0
msmarco_text,1062,16,200,200,10,0.9,0.6,0.6,False,0.962857,1.0
msmarco_text,1063,16,200,200,10,0.9,0.7,0.7,False,1.058515,1.0
msmarco_text,1064,16,200,200,10,0.9,0.7,0.7,False,0.962689,1.0
msmarco_text,1065,16,200,200,10,0.9,0.6,0.6,False,0.933574,1.0
msmarco_text,1066,16,200,200,10,0.9,0.8,0.8,False,1.02926,1.0
msmarco_text,1067,16,200,200,10,0.9,0.9,0.9,False,1.079824,1.0
msmarco_text,1068,16,200,200,10,0.9,0.1,0.1,False,0.951188,1.0
msmarco_text,1069,16,200,200,10,0.9,0.2,0.2,False,0.970373,1.0
msmarco_text,1070,16,200,200,10,0.9,0.9,0.9,False,1.003318,1.0
msmarco_text,1071,16,200,200,10,0.9,0.8,0.8,False,1.055584,1.0
msmarco_text,1072,16,200,200,10,0.9,0.9,0.9,False,0.980286,1.0
msmarco_text,1073,16,200,200,10,0.9,0.7,0.7,False,1.072194,1.0
msmarco_text,1074,16,200,200,10,0.9,1.0,1.0,False,1.026056,1.0
msmarco_text,1075,16,200,200,10,0.9,0.1,0.1,False,0.991392,1.0
msmarco_text,1076,16,200,200,10,0.9,0.1,0.1,False,0.937699,1.0
msmarco_text,1077,16,200,200,10,0.9,0.6,0.6,False,1.121304,1.0
msmarco_text,1078,16,200,200,10,0.9,0.7,0.7,False,1.013597,1.0
msmarco_text,1079,16,200,200,10,0.9,0.3,0.3,False,1.143196,1.0
msmarco_text,1080,16,200,200,10,0.9,0.2,0.2,False,1.146104,1.0
msmarco_text,1081,16,200,200,10,0.9,1.0,1.0,False,0.877256,1.0
msmarco_text,1082,16,200,200,10,0.9,0.8,0.8,False,0.946821,1.0
msmarco_text,1083,16,200,200,10,0.9,1.0,1.0,False,0.938626,1.0
msmarco_text,1084,16,200,200,10,0.9,0.9,0.9,False,0.921369,1.0
msmarco_text,1085,16,200,200,10,0.9,1.0,1.0,False,0.862846,1.0
msmarco_text,1086,16,200,200,10,0.9,0.9,0.9,False,1.046454,1.0
msmarco_text,1087,16,200,200,10,0.9,1.0,1.0,False,0.892269,1.0
msmarco_text,1088,16,200,200,10,0.9,0.9,0.9,False,0.701914,1.0
msmarco_text,1089,16,200,200,10,0.9,0.3,0.3,False,1.116592,1.0
msmarco_text,1090,16,200,200,10,0.9,0.4,0.4,False,1.120377,1.0
msmarco_text,1091,16,200,200,10,0.9,1.0,1.0,False,1.002428,1.0
msmarco_text,1092,16,200,200,10,0.9,0.7,0.7,False,0.928969,1.0
msmarco_text,1093,16,200,200,10,0.9,0.9,0.9,False,0.974572,1.0
msmarco_text,1094,16,200,200,10,0.9,0.4,0.4,False,1.124349,1.0
msmarco_text,1095,16,200,200,10,0.9,0.6,0.6,False,1.096637,1.0
msmarco_text,1096,16,200,200,10,0.9,0.8,0.8,False,0.989374,1.0
msmarco_text,1097,16,200,200,10,0.9,0.9,0.9,False,0.758647,1.0
msmarco_text,1098,16,200,200,10,0.9,1.0,1.0,False,0.956198,1.0
msmarco_text,1099,16,200,200,10,0.9,1.0,1.0,False,0.828344,1.0
msmarco_text,1100,16,200,200,10,0.9,0.6,0.6,False,0.989258,1.0
msmarco_text,1101,16,200,200,10,0.9,1.0,1.0,False,0.810537,1.0
msmarco_text,1102,16,200,200,10,0.9,0.8,0.8,False,0.943088,1.0
msmarco_text,1103,16,200,200,10,0.9,1.0,1.0,False,0.912925,1.0
msmarco_text,1104,16,200,200,10,0.9,1.0,1.0,False,0.168337,1.0
msmarco_text,1105,16,200,200,10,0.9,0.7,0.7,False,0.973503,1.0
msmarco_text,1106,16,200,200,10,0.9,1.0,1.0,False,0.751107,1.0
msmarco_text,1107,16,200,200,10,0.9,0.9,0.9,False,0.936806,1.0
msmarco_text,1108,16,200,200,10,0.9,1.0,1.0,False,1.04055,1.0
msmarco_text,1109,16,200,200,10,0.9,0.0,0.0,False,0.893239,1.0
msmarco_text,1110,16,200,200,10,0.9,0.7,0.7,False,0.939398,1.0
msmarco_text,1111,16,200,200,10,0.9,1.0,1.0,False,0.894526,1.0
msmarco_text,1112,16,200,200,10,0.9,0.9,0.9,False,1.043111,1.0
msmarco_text,1113,16,200,200,10,0.9,0.6,0.6,False,1.013851,1.0
msmarco_text,1114,16,200,200,10,0.9,0.8,0.8,False,1.093207,1.0
msmarco_text,1115,16,200,200,10,0.9,0.3,0.3,False,1.048528,1.0
msmarco_text,1116,16,200,200,10,0.9,0.9,0.9,False,1.015007,1.0
msmarco_text,1117,16,200,200,10,0.9,0.8,0.8,False,0.812944,1.0
msmarco_text,1118,16,200,200,10,0.9,1.0,1.0,False,0.748204,1.0
msmarco_text,1119,16,200,200,10,0.9,0.7,0.7,False,0.768546,1.0
msmarco_text,1120,16,200,200,10,0.9,1.0,1.0,False,0.725544,1.0
msmarco_text,1121,16,200,200,10,0.9,1.0,1.0,False,0.791547,1.0
msmarco_text,1122,16,200,200,10,0.9,0.3,0.3,False,1.072409,1.0
msmarco_text,1123,16,200,200,10,0.9,1.0,1.0,False,0.71267,1.0
msmarco_text,1124,16,200,200,10,0.9,1.0,1.0,False,0.921565,1.0
msmarco_text,1125,16,200,200,10,0.9,1.0,1.0,False,0.661159,1.0
msmarco_text,1126,16,200,200,10,0.9,1.0,1.0,False,0.97675,1.0
msmarco_text,1127,16,200,200,10,0.9,0.3,0.3,False,1.082515,1.0
msmarco_text,1128,16,200,200,10,0.9,0.6,0.6,False,0.966971,1.0
msmarco_text,1129,16,200,200,10,0.9,1.0,1.0,False,0.716975,1.0
msmarco_text,1130,16,200,200,10,0.9,1.0,1.0,False,0.948237,1.0
msmarco_text,1131,16,200,200,10,0.9,0.8,0.8,False,0.971491,1.0
msmarco_text,1132,16,200,200,10,0.9,0.9,0.9,False,0.984237,1.0
msmarco_text,1133,16,200,200,10,0.9,0.6,0.6,False,0.973974,1.0
msmarco_text,1134,16,200,200,10,0.9,0.6,0.6,False,1.010106,1.0
msmarco_text,1135,16,200,200,10,0.9,0.9,0.9,False,0.943445,1.0
msmarco_text,1136,16,200,200,10,0.9,1.0,1.0,False,0.799645,1.0
msmarco_text,1137,16,200,200,10,0.9,0.7,0.7,False,0.931538,1.0
msmarco_text,1138,16,200,200,10,0.9,0.3,0.3,False,1.072004,1.0
msmarco_text,1139,16,200,200,10,0.9,0.9,0.9,False,0.971787,1.0
msmarco_text,1140,16,200,200,10,0.9,0.8,0.8,False,0.992868,1.0
msmarco_text,1141,16,200,200,10,0.9,1.0,1.0,False,0.408646,1.0
msmarco_text,1142,16,200,200,10,0.9,0.9,0.9,False,0.974532,1.0
msmarco_text,1143,16,200,200,10,0.9,1.0,1.0,False,0.906308,1.0
msmarco_text,1144,16,200,200,10,0.9,1.0,1.0,False,0.249466,1.0
msmarco_text,1145,16,200,200,10,0.9,0.9,0.9,False,0.946349,1.0
msmarco_text,1146,16,200,200,10,0.9,1.0,1.0,False,0.51246,1.0
msmarco_text,1147,16,200,200,10,0.9,0.5,0.5,False,0.927291,1.0
msmarco_text,1148,16,200,200,10,0.9,1.0,1.0,False,0.957956,1.0
msmarco_text,1149,16,200,200,10,0.9,0.9,0.9,False,0.902297,1.0
msmarco_text,1150,16,200,200,10,0.9,0.9,0.9,False,0.908514,1.0
msmarco_text,1151,16,200,200,10,0.9,0.9,0.9,False,0.879456,1.0
msmarco_text,1152,16,200,200,10,0.9,0.9,0.9,False,0.991184,1.0
msmarco_text,1153,16,200,200,10,0.9,0.8,0.8,False,0.867339,1.0
msmarco_text,1154,16,200,200,10,0.9,0.5,0.5,False,0.875412,1.0
msmarco_text,1155,16,200,200,10,0.9,1.0,1.0,False,0.784117,1.0
msmarco_text,1156,16,200,200,10,0.9,1.0,1.0,False,0.756593,1.0
msmarco_text,1157,16,200,200,10,0.9,0.8,0.8,False,1.065667,1.0
msmarco_text,1158,16,200,200,10,0.9,0.7,0.7,False,1.023892,1.0
msmarco_text,1159,16,200,200,10,0.9,0.4,0.4,False,0.994006,1.0
msmarco_text,1160,16,200,200,10,0.9,0.5,0.5,False,1.048461,1.0
msmarco_text,1161,16,200,200,10,0.9,0.3,0.3,False,1.049483,1.0
msmarco_text,1162,16,200,200,10,0.9,0.5,0.5,False,0.986903,1.0
msmarco_text,1163,16,200,200,10,0.9,0.5,0.5,False,0.991635,1.0
msmarco_text,1164,16,200,200,10,0.9,0.6,0.6,False,0.974895,1.0
msmarco_text,1165,16,200,200,10,0.9,0.6,0.6,False,1.061984,1.0
msmarco_text,1166,16,200,200,10,0.9,0.6,0.6,False,1.051449,1.0
msmarco_text,1167,16,200,200,10,0.9,0.7,0.7,False,1.061619,1.0
msmarco_text,1168,16,200,200,10,0.9,0.8,0.8,False,0.985215,1.0
msmarco_text,1169,16,200,200,10,0.9,0.9,0.9,False,0.995691,1.0
msmarco_text,1170,16,200,200,10,0.9,1.0,1.0,False,1.009976,1.0
msmarco_text,1171,16,200,200,10,0.9,0.7,0.7,False,1.035273,1.0
msmarco_text,1172,16,200,200,10,0.9,0.8,0.8,False,1.078069,1.0
msmarco_text,1173,16,200,200,10,0.9,0.9,0.9,False,0.97387,1.0
msmarco_text,1174,16,200,200,10,0.9,0.9,0.9,False,0.997406,1.0
msmarco_text,1175,16,200,200,10,0.9,1.0,1.0,False,0.970568,1.0
msmarco_text,1176,16,200,200,10,0.9,0.4,0.4,False,1.142039,1.0
msmarco_text,1177,16,200,200,10,0.9,0.9,0.9,False,0.84491,1.0
msmarco_text,1178,16,200,200,10,0.9,0.7,0.7,False,0.983884,1.0
msmarco_text,1179,16,200,200,10,0.9,0.8,0.8,False,1.018647,1.0
msmarco_text,1180,16,200,200,10,0.9,1.0,1.0,False,0.805449,1.0
msmarco_text,1181,16,200,200,10,0.9,0.9,0.9,False,1.010091,1.0
msmarco_text,1182,16,200,200,10,0.9,0.9,0.9,False,1.061342,1.0
msmarco_text,1183,16,200,200,10,0.9,0.8,0.8,False,1.027799,1.0
msmarco_text,1184,16,200,200,10,0.9,0.8,0.8,False,1.013376,1.0
msmarco_text,1185,16,200,200,10,0.9,0.5,0.5,False,0.999902,1.0
msmarco_text,1186,16,200,200,10,0.9,1.0,1.0,False,1.03465,1.0
msmarco_text,1187,16,200,200,10,0.9,0.7,0.7,False,1.053613,1.0
msmarco_text,1188,16,200,200,10,0.9,0.8,0.8,False,1.053551,1.0
msmarco_text,1189,16,200,200,10,0.9,0.7,0.7,False,1.020263,1.0
msmarco_text,1190,16,200,200,10,0.9,0.5,0.5,False,1.027417,1.0
msmarco_text,1191,16,200,200,10,0.9,0.7,0.7,False,1.098477,1.0
msmarco_text,1192,16,200,200,10,0.9,0.7,0.7,False,1.051961,1.0
msmarco_text,1193,16,200,200,10,0.9,0.3,0.3,False,1.068849,1.0
msmarco_text,1194,16,200,200,10,0.9,0.6,0.6,False,1.065638,1.0
msmarco_text,1195,16,200,200,10,0.9,0.4,0.4,False,1.04269,1.0
msmarco_text,1196,16,200,200,10,0.9,0.8,0.8,False,1.030602,1.0
msmarco_text,1197,16,200,200,10,0.9,0.8,0.8,False,0.985761,1.0
msmarco_text,1198,16,200,200,10,0.9,0.7,0.7,False,0.923435,1.0
msmarco_text,1199,16,200,200,10,0.9,0.8,0.8,False,0.992122,1.0
msmarco_text,1200,16,200,200,10,0.9,0.7,0.7,False,0.923435,1.0
msmarco_text,1201,16,200,200,10,0.9,0.6,0.6,False,0.925818,1.0
msmarco_text,1202,16,200,200,10,0.9,0.9,0.9,False,0.899452,1.0
msmarco_text,1203,16,200,200,10,0.9,0.8,0.8,False,0.79379,1.0
msmarco_text,1204,16,200,200,10,0.9,0.9,0.9,False,0.919149,1.0
msmarco_text,1205,16,200,200,10,0.9,0.5,0.5,False,0.868846,1.0
msmarco_text,1206,16,200,200,10,0.9,0.9,0.9,False,0.920487,1.0
msmarco_text,1207,16,200,200,10,0.9,1.0,1.0,False,0.774602,1.0
msmarco_text,1208,16,200,200,10,0.9,1.0,1.0,False,0.754757,1.0
msmarco_text,1209,16,200,200,10,0.9,1.0,1.0,False,0.994956,1.0
msmarco_text,1210,16,200,200,10,0.9,1.0,1.0,False,0.789154,1.0
msmarco_text,1211,16,200,200,10,0.9,0.9,0.9,False,0.91934,1.0
msmarco_text,1212,16,200,200,10,0.9,1.0,1.0,False,0.907439,1.0
msmarco_text,1213,16,200,200,10,0.9,0.7,0.7,False,0.92666,1.0
msmarco_text,1214,16,200,200,10,0.9,1.0,1.0,False,0.997016,1.0
msmarco_text,1215,16,200,200,10,0.9,0.7,0.7,False,0.990637,1.0
msmarco_text,1216,16,200,200,10,0.9,1.0,1.0,False,0.998293,1.0
msmarco_text,1217,16,200,200,10,0.9,1.0,1.0,False,0.921528,1.0
msmarco_text,1218,16,200,200,10,0.9,0.9,0.9,False,0.955056,1.0
msmarco_text,1219,16,200,200,10,0.9,0.5,0.5,False,1.127129,1.0
msmarco_text,1220,16,200,200,10,0.9,0.6,0.6,False,1.065901,1.0
msmarco_text,1221,16,200,200,10,0.9,0.0,0.0,False,1.030122,1.0
msmarco_text,1222,16,200,200,10,0.9,1.0,1.0,False,0.916349,1.0
msmarco_text,1223,16,200,200,10,0.9,1.0,1.0,False,0.999852,1.0
msmarco_text,1224,16,200,200,10,0.9,0.9,0.9,False,1.0201,1.0
msmarco_text,1225,16,200,200,10,0.9,1.0,1.0,False,0.966084,1.0
msmarco_text,1226,16,200,200,10,0.9,1.0,1.0,False,0.847019,1.0
msmarco_text,1227,16,200,200,10,0.9,0.0,0.0,False,1.131009,1.0
msmarco_text,1228,16,200,200,10,0.9,0.9,0.9,False,1.069526,1.0
msmarco_text,1229,16,200,200,10,0.9,1.0,1.0,False,1.062135,1.0
msmarco_text,1230,16,200,200,10,0.9,0.8,0.8,False,1.054682,1.0
msmarco_text,1231,16,200,200,10,0.9,0.3,0.3,False,0.983146,1.0
msmarco_text,1232,16,200,200,10,0.9,0.7,0.7,False,1.10825,1.0
msmarco_text,1233,16,200,200,10,0.9,0.7,0.7,False,1.087337,1.0
msmarco_text,1234,16,200,200,10,0.9,0.3,0.3,False,1.122232,1.0
msmarco_text,1235,16,200,200,10,0.9,0.6,0.6,False,1.124443,1.0
msmarco_text,1236,16,200,200,10,0.9,0.5,0.5,False,1.095016,1.0
msmarco_text,1237,16,200,200,10,0.9,1.0,1.0,False,1.06789,1.0
msmarco_text,1238,16,200,200,10,0.9,0.6,0.6,False,1.047386,1.0
msmarco_text,1239,16,200,200,10,0.9,1.0,1.0,False,0.955192,1.0
msmarco_text,1240,16,200,200,10,0.9,0.6,0.6,False,1.097246,1.0
msmarco_text,1241,16,200,200,10,0.9,0.8,0.8,False,1.044632,1.0
msmarco_text,1242,16,200,200,10,0.9,1.0,1.0,False,1.003596,1.0
msmarco_text,1243,16,200,200,10,0.9,0.6,0.6,False,1.020504,1.0
msmarco_text,1244,16,200,200,10,0.9,1.0,1.0,False,0.926927,1.0
msmarco_text,1245,16,200,200,10,0.9,0.8,0.8,False,1.112817,1.0
msmarco_text,1246,16,200,200,10,0.9,1.0,1.0,False,0.994296,1.0
msmarco_text,1247,16,200,200,10,0.9,1.0,1.0,False,0.978752,1.0
msmarco_text,1248,16,200,200,10,0.9,0.9,0.9,False,0.801137,1.0
msmarco_text,1249,16,200,200,10,0.9,1.0,1.0,False,0.88011,1.0
msmarco_text,1250,16,200,200,10,0.9,0.5,0.5,False,0.916735,1.0
msmarco_text,1251,16,200,200,10,0.9,0.9,0.9,False,0.873572,1.0
msmarco_text,1252,16,200,200,10,0.9,1.0,1.0,False,0.5376,1.0
msmarco_text,1253,16,200,200,10,0.9,1.0,1.0,False,0.881171,1.0
msmarco_text,1254,16,200,200,10,0.9,1.0,1.0,False,0.921838,1.0
msmarco_text,1255,16,200,200,10,0.9,0.9,0.9,False,0.851312,1.0
msmarco_text,1256,16,200,200,10,0.9,0.8,0.8,False,0.888497,1.0
msmarco_text,1257,16,200,200,10,0.9,1.0,1.0,False,0.967533,1.0
msmarco_text,1258,16,200,200,10,0.9,0.8,0.8,False,1.092469,1.0
msmarco_text,1259,16,200,200,10,0.9,0.4,0.4,False,1.057947,1.0
msmarco_text,1260,16,200,200,10,0.9,0.8,0.8,False,1.115629,1.0
msmarco_text,1261,16,200,200,10,0.9,1.0,1.0,False,1.027469,1.0
msmarco_text,1262,16,200,200,10,0.9,0.9,0.9,False,0.982941,1.0
msmarco_text,1263,16,200,200,10,0.9,1.0,1.0,False,0.935261,1.0
msmarco_text,1264,16,200,200,10,0.9,0.8,0.8,False,0.987072,1.0
msmarco_text,1265,16,200,200,10,0.9,0.7,0.7,False,1.133153,1.0
msmarco_text,1266,16,200,200,10,0.9,0.6,0.6,False,1.080533,1.0
msmarco_text,1267,16,200,200,10,0.9,1.0,1.0,False,0.822426,1.0
msmarco_text,1268,16,200,200,10,0.9,0.9,0.9,False,0.983303,1.0
msmarco_text,1269,16,200,200,10,0.9,1.0,1.0,False,0.791115,1.0
msmarco_text,1270,16,200,200,10,0.9,0.9,0.9,False,0.986915,1.0
msmarco_text,1271,16,200,200,10,0.9,0.9,0.9,False,0.966903,1.0
msmarco_text,1272,16,200,200,10,0.9,0.9,0.9,False,1.017451,1.0
msmarco_text,1273,16,200,200,10,0.9,1.0,1.0,False,0.903379,1.0
msmarco_text,1274,16,200,200,10,0.9,0.8,0.8,False,1.01301,1.0
msmarco_text,1275,16,200,200,10,0.9,0.9,0.9,False,0.993328,1.0
msmarco_text,1276,16,200,200,10,0.9,0.5,0.5,False,1.09292,1.0
msmarco_text,1277,16,200,200,10,0.9,1.0,1.0,False,0.768231,1.0
msmarco_text,1278,16,200,200,10,0.9,1.0,1.0,False,0.93757,1.0
msmarco_text,1279,16,200,200,10,0.9,1.0,1.0,False,0.611926,1.0
msmarco_text,1280,16,200,200,10,0.9,1.0,1.0,False,0.97887,1.0
msmarco_text,1281,16,200,200,10,0.9,1.0,1.0,False,0.849031,1.0
msmarco_text,1282,16,200,200,10,0.9,0.7,0.7,False,1.027477,1.0
msmarco_text,1283,16,200,200,10,0.9,1.0,1.0,False,0.925648,1.0
msmarco_text,1284,16,200,200,10,0.9,1.0,1.0,False,0.903734,1.0
msmarco_text,1285,16,200,200,10,0.9,0.8,0.8,False,1.044236,1.0
msmarco_text,1286,16,200,200,10,0.9,0.9,0.9,False,1.037691,1.0
msmarco_text,1287,16,200,200,10,0.9,1.0,1.0,False,0.871514,1.0
msmarco_text,1288,16,200,200,10,0.9,0.9,0.9,False,0.743531,1.0
msmarco_text,1289,16,200,200,10,0.9,1.0,1.0,False,0.804334,1.0
msmarco_text,1290,16,200,200,10,0.9,0.8,0.8,False,0.80283,1.0
msmarco_text,1291,16,200,200,10,0.9,1.0,1.0,False,0.822267,1.0
msmarco_text,1292,16,200,200,10,0.9,0.9,0.9,False,0.832043,1.0
msmarco_text,1293,16,200,200,10,0.9,0.9,0.9,False,0.752807,1.0
msmarco_text,1294,16,200,200,10,0.9,1.0,1.0,False,0.867287,1.0
msmarco_text,1295,16,200,200,10,0.9,0.8,0.8,False,0.998697,1.0
msmarco_text,1296,16,200,200,10,0.9,0.6,0.6,False,0.922259,1.0
msmarco_text,1297,16,200,200,10,0.9,0.9,0.9,False,0.932381,1.0
msmarco_text,1298,16,200,200,10,0.9,0.6,0.6,False,0.968416,1.0
msmarco_text,1299,16,200,200,10,0.9,0.4,0.4,False,1.05436,1.0
msmarco_text,1300,16,200,200,10,0.9,0.8,0.8,False,1.013414,1.0
msmarco_text,1301,16,200,200,10,0.9,0.8,0.8,False,1.043679,1.0
msmarco_text,1302,16,200,200,10,0.9,0.7,0.7,False,1.009418,1.0
msmarco_text,1303,16,200,200,10,0.9,0.9,0.9,False,0.965198,1.0
msmarco_text,1304,16,200,200,10,0.9,0.9,0.9,False,1.041195,1.0
msmarco_text,1305,16,200,200,10,0.9,0.1,0.1,False,1.016302,1.0
msmarco_text,1306,16,200,200,10,0.9,1.0,1.0,False,0.919698,1.0
msmarco_text,1307,16,200,200,10,0.9,0.8,0.8,False,1.01924,1.0
msmarco_text,1308,16,200,200,10,0.9,1.0,1.0,False,0.95088,1.0
msmarco_text,1309,16,200,200,10,0.9,1.0,1.0,False,0.953487,1.0
msmarco_text,1310,16,200,200,10,0.9,1.0,1.0,False,0.964905,1.0
msmarco_text,1311,16,200,200,10,0.9,0.6,0.6,False,1.099078,1.0
msmarco_text,1312,16,200,200,10,0.9,0.4,0.4,False,1.086903,1.0
msmarco_text,1313,16,200,200,10,0.9,0.9,0.9,False,1.018568,1.0
msmarco_text,1314,16,200,200,10,0.9,1.0,1.0,False,0.870874,1.0
msmarco_text,1315,16,200,200,10,0.9,0.8,0.8,False,1.056825,1.0
msmarco_text,1316,16,200,200,10,0.9,0.8,0.8,False,1.072354,1.0
msmarco_text,1317,16,200,200,10,0.9,0.9,0.9,False,0.981186,1.0
msmarco_text,1318,16,200,200,10,0.9,0.9,0.9,False,1.029617,1.0
msmarco_text,1319,16,200,200,10,0.9,1.0,1.0,False,0.923057,1.0
